F1,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020
22894,19808524,165,40.68816,-73.97579,2,100,351,14,5,0.17,5
3498,2273613,44,40.67632,-73.99204,2,115,266,14,30,0.43,336
26013,21923649,89,40.7264,-73.95613,2,99,303,14,12,0.55,30
6508,4987238,19,40.73189,-73.9947,2,375,195,14,30,0.61,254
33130,28759034,65,40.80141,-73.93814,2,75,49,14,3,0.21,246
14652,12579252,65,40.79837,-73.94092,2,150,141,14,3,0.08,319
17047,14255485,100,40.84277,-73.92588,2,88,344,14,41,1.03,58
32483,28108959,74,40.66021,-73.95982,2,100,364,14,22,1.43,0
3659,2461439,106,40.72007,-73.98946,2,133,13,14,183,2.7,212
26338,22060712,106,40.71467,-73.99239,2,105,363,14,12,0.51,0
1898,906038,12,40.79626,-73.96145,2,170,28,14,29,0.36,1
3711,2514760,12,40.79732,-73.97259,2,145,56,14,22,0.32,215
23169,19993470,12,40.73,-73.99253,2,137,132,14,22,0.86,207
20950,18223667,12,40.78164,-73.95873,2,490,185,14,2,0.06,180
30950,26638676,12,40.71106,-74.0157,2,91,212,14,5,0.29,38
20857,18123155,12,40.76982,-73.95258,2,105,221,14,2,0.07,33
23105,19948170,12,40.73319,-74.00435,2,205,282,14,9,0.44,76
10135,8321524,12,40.80401,-73.94827,2,125,306,14,20,0.39,86
20672,17906990,12,40.78056,-73.95182,2,146,310,14,14,0.58,60
19158,16338348,12,40.71489,-73.99438,2,129,329,14,12,0.33,20
24376,20935388,12,40.72232,-73.98055,2,225,333,14,1,0.04,0
2331,1291261,12,40.73104,-73.99957,2,150,339,14,19,0.25,8
21081,18356695,12,40.80897,-73.95651,2,120,357,14,7,0.24,61
19879,16969156,49,40.75784,-73.96088,2,175,30,14,12,0.36,348
6622,5106749,122,40.7599,-73.9285,2,110,48,14,40,0.72,138
20131,17305490,122,40.76752,-73.9314,2,150,315,14,18,0.53,33
33820,29431457,58,40.58392,-74.1078,2,62,85,14,7,0.58,308
33071,28699887,42,40.64349,-74.02347,2,80,264,14,2,0.15,48
20633,17864665,73,40.76987,-73.95111,2,110,36,14,7,0.43,2
1658,795680,73,40.7666,-73.95903,2,105,37,14,7,0.14,155
12987,10449728,73,40.76844,-73.95709,2,115,294,14,27,0.58,23
6714,5247202,73,40.77828,-73.94768,2,75,345,14,36,0.68,9
7559,6227027,157,40.78302,-73.98057,2,100,202,14,4,0.14,316
16573,13895156,126,40.71319,-73.95822,2,300,8,14,4,0.1,364
28046,23451554,126,40.70841,-73.94953,2,210,121,14,6,0.33,183
35331,30422813,126,40.70236,-73.94663,2,95,292,14,1,0.09,0
11019,9125932,154,40.69342,-73.94322,2,100,124,15,4,0.08,0
24553,21057693,154,40.69155,-73.94736,2,97,328,15,8,0.31,0
20609,17841354,111,40.71724,-73.94492,2,190,10,15,9,0.29,326
5524,4309757,111,40.66651,-73.97922,2,140,28,15,11,0.22,0
19833,16914748,111,40.68498,-73.92613,2,91,303,15,36,1.14,48
15845,13459841,111,40.71216,-73.95853,2,105,321,15,38,0.93,145
24533,21044322,111,40.64816,-73.97279,2,120,331,15,3,0.13,0
20871,18142309,111,40.67387,-73.96707,2,100,347,15,14,0.45,32
3927,2771126,66,40.68998,-73.96072,2,142,156,15,8,0.12,64
3574,2346671,65,40.81175,-73.94105,2,125,350,15,28,0.4,26
8224,6747106,65,40.81666,-73.96074,2,105,363,15,34,0.64,0
13171,10686958,178,40.86679,-73.92699,2,115,364,15,1,0.06,27
25260,21515431,12,40.7141,-73.99157,2,110,284,15,42,1.71,73
18950,16236157,12,40.80447,-73.94623,2,120,363,15,1,0.03,20
19645,16697657,146,40.76242,-73.98813,2,130,40,15,7,0.34,9
27772,23109325,119,40.84693,-73.94205,2,67,259,15,2,0.09,76
1819,850943,126,40.71171,-73.96694,2,149,350,15,27,0.4,50
18686,16036569,107,40.76435,-73.92001,2,101,348,17,9,0.24,0
11853,9707735,126,40.71599,-73.9531,2,175,349,17,13,0.36,68
13070,10546254,111,40.68706,-73.97065,2,150,16,18,22,0.46,320
29592,25049092,65,40.82996,-73.9449,2,100,356,18,7,0.43,0
30455,26085068,12,40.86833,-73.92291,2,85,313,18,2,0.14,0
14121,11989954,153,40.62168,-74.03023,2,119,34,20,24,0.56,276
3847,2668311,153,40.63465,-74.02366,2,53,176,20,17,0.26,158
29588,25047309,154,40.69401,-73.94785,2,96,38,20,40,2.16,150
24747,21199546,154,40.68634,-73.95709,2,190,172,20,4,0.21,184
24292,20871885,59,40.68824,-73.98794,2,180,1,20,1,0.07,363
22169,19265766,111,40.68153,-73.9538,2,200,0,20,10,0.34,365
21472,18715285,111,40.67324,-73.92502,2,147,113,20,61,2.02,236
9001,7389120,111,40.58294,-73.95897,2,89,121,20,54,1.02,328
29873,25354569,111,40.68333,-73.95232,2,200,185,20,5,0.27,0
26168,21980586,111,40.71015,-73.94672,2,100,190,20,1,0.19,248
30855,26518272,111,40.68234,-73.98223,2,180,326,20,2,0.12,64
24889,21279172,111,40.72754,-73.94396,2,100,343,20,2,0.08,0
29842,25324506,111,40.67157,-73.95807,2,150,356,20,2,0.18,0
20638,17872922,111,40.71006,-73.95952,2,100,363,20,12,0.38,0
21554,18785349,55,40.70286,-73.91884,2,180,121,20,31,1.0,164
17365,14648838,55,40.69901,-73.93649,2,175,302,20,11,0.28,0
34782,30129493,0,40.70636,-74.0096,2,240,288,20,20,1.65,350
20218,17431995,50,40.73521,-73.98147,2,155,121,20,27,0.94,65
5557,4350120,89,40.72623,-73.94298,2,137,71,20,30,1.09,338
31972,27611098,65,40.78549,-73.94895,2,200,227,20,1,0.06,0
6308,4830494,65,40.82376,-73.94492,2,110,273,20,19,0.32,141
13438,11123966,65,40.82546,-73.95292,2,90,360,20,6,0.16,14
11066,9162161,12,40.76321,-73.99297,2,70,0,20,4,0.1,254
6470,4948928,12,40.76537,-73.99438,2,80,0,20,5,0.13,339
1678,803778,12,40.72591,-73.99452,2,465,76,20,50,0.67,266
29488,24943903,12,40.76093,-73.98192,2,170,354,20,1,0.05,0
13006,10476782,4,40.88808,-73.86017,2,85,27,20,13,0.28,334
10835,8985316,73,40.76066,-73.96372,2,100,168,20,23,0.73,155
3785,2600199,126,40.70942,-73.94693,2,100,118,20,8,0.21,168
10079,8270710,172,40.65106,-73.97704,2,99,147,20,30,0.59,216
26778,22274854,114,40.72486,-73.98241,2,140,255,21,7,0.3,103
29112,24539914,107,40.75298,-73.92847,2,97,360,21,14,0.89,0
31744,27427289,154,40.68726,-73.94176,2,125,191,21,2,0.25,242
23437,20191991,111,40.68133,-73.90947,2,150,30,21,6,0.25,340
4236,3153464,111,40.67391,-73.96739,2,105,57,21,6,0.09,235
9307,7645359,111,40.68864,-73.96759,2,175,225,21,8,0.17,0
30889,26557748,111,40.72446,-73.9516,2,180,292,21,13,0.78,40
30686,26333975,111,40.67571,-73.95917,2,120,325,21,2,0.11,16
29536,24992418,67,40.7464,-73.99701,2,170,352,21,11,0.62,38
20381,17599762,173,40.68886,-73.99825,2,130,91,21,12,0.42,342
26449,22108932,178,40.87328,-73.91458,2,70,151,21,7,0.3,66
18353,15721376,12,40.80131,-73.97114,2,175,360,21,5,0.16,0
25112,21413889,131,40.80889,-73.92028,2,125,358,21,32,1.27,33
25531,21676677,63,40.74457,-73.9194,2,82,322,21,1,0.2,0
13950,11767644,63,40.73949,-73.9282,2,85,331,21,103,2.56,151
17208,14446717,157,40.77445,-73.98002,2,150,94,21,11,0.29,170
26935,22344483,126,40.72288,-73.9514,2,125,120,21,29,1.23,178
34987,30272649,15,40.80855,-73.93841,2,232,326,23,1,0.09,0
22387,19416433,146,40.76037,-73.98747,2,132,165,24,1,0.05,349
4132,3038614,111,40.68596,-73.95837,2,155,3,25,4,0.06,364
31058,26753210,111,40.57951,-73.95663,2,68,348,25,4,0.25,0
23605,20326257,174,40.7265,-73.99059,2,164,355,25,17,0.63,179
1884,893853,43,40.74207,-73.99094,2,175,26,25,49,0.59,339
29184,24624154,163,40.54878,-74.13908,2,75,237,25,3,0.16,285
4972,3848431,12,40.82019,-73.95448,2,120,37,25,8,0.13,272
4024,2889781,12,40.77291,-73.95176,2,130,185,25,3,0.04,163
20045,17219303,12,40.72723,-73.99186,2,195,208,25,8,0.26,62
33271,28919308,12,40.74542,-74.00133,2,195,280,25,29,2.12,67
5834,4555470,122,40.76542,-73.92115,2,105,86,25,14,0.24,334
1660,796370,73,40.77043,-73.9515,2,150,127,25,1,0.04,288
2379,1330753,126,40.71276,-73.95022,2,95,364,25,12,0.16,176
9738,7950368,111,40.7187,-73.95606,2,500,187,26,9,0.17,178
18030,15359119,12,40.86107,-73.92959,2,90,103,26,6,0.36,188
19148,16336636,4,40.86605,-73.90694,2,47,181,26,3,0.13,51
16790,14041141,67,40.73819,-73.99835,2,175,27,27,2,0.05,339
29347,24801968,12,40.77882,-73.95054,2,86,211,27,2,0.13,171
25827,21825897,12,40.73103,-74.00141,2,120,291,27,4,0.19,52
1969,964379,153,40.63463,-74.03621,2,140,116,28,14,0.55,341
23438,20193058,154,40.67925,-73.91017,2,122,19,28,9,0.32,348
10655,8816465,154,40.68691,-73.93294,2,135,29,28,31,0.62,258
22853,19786549,154,40.68141,-73.93301,2,68,53,28,11,0.39,340
32945,28582815,154,40.683,-73.93669,2,110,142,28,1,0.14,32
32948,28583593,154,40.68301,-73.93657,2,115,192,28,2,0.18,94
34625,30021600,154,40.6887,-73.92742,2,150,358,28,5,0.43,51
3886,2716889,111,40.67203,-73.93494,2,155,9,28,25,0.37,286
2016,1000788,111,40.67319,-73.95987,2,120,16,28,1,0.02,295
2446,1396458,111,40.6775,-73.96509,2,199,22,28,33,0.44,257
29463,24918572,111,40.67442,-73.94096,2,450,28,28,12,0.69,291
33602,29213886,111,40.68864,-73.91295,2,96,92,28,6,0.5,0
27227,22567255,111,40.68503,-73.94093,2,70,192,28,5,0.27,98
8050,6625406,111,40.71187,-73.96342,2,95,233,28,12,0.31,63
26017,21924586,111,40.68537,-73.95894,2,100,272,28,2,0.09,177
16813,14058880,111,40.67356,-73.97742,2,100,356,28,76,1.87,0
34152,29703038,66,40.69509,-73.96462,2,191,287,28,46,3.81,180
3816,2637014,175,40.67228,-73.93352,2,150,183,28,23,0.36,347
25702,21764576,174,40.72336,-73.98079,2,133,124,28,12,0.56,185
13059,10540876,65,40.80463,-73.95055,2,139,23,28,66,1.5,149
14168,12035584,74,40.6611,-73.96108,2,70,86,28,8,0.18,364
19683,16735133,106,40.71789,-73.98308,2,129,237,28,13,0.4,194
12991,10452249,12,40.72768,-74.00233,2,500,5,28,26,0.56,365
28796,24186601,12,40.77456,-73.94602,2,145,15,28,4,0.29,364
2548,1506911,12,40.74795,-73.99171,2,650,35,28,47,0.61,113
20191,17382679,12,40.73444,-74.00129,2,600,47,28,99,3.04,146
24237,20823125,12,40.72945,-73.97987,2,170,64,28,144,5.33,279
24559,21064170,12,40.80844,-73.9502,2,129,200,28,7,0.28,161
4200,3111416,12,40.71848,-73.98159,2,129,237,28,15,0.22,194
33388,29016146,12,40.80879,-73.94813,2,250,321,28,12,1.01,219
11998,9775146,138,40.67702,-73.96445,2,128,102,28,14,0.32,279
16063,13578431,122,40.73928,-73.87755,2,101,245,28,97,2.32,1
12524,10032487,6,40.72515,-73.99919,2,115,209,28,12,0.27,149
12896,10339835,10,40.73555,-73.98994,2,200,132,28,5,0.12,188
1917,921862,157,40.7886,-73.97553,2,190,30,28,30,0.41,365
6544,5028264,157,40.7921,-73.97918,2,125,160,28,48,0.83,143
14923,12852083,59,40.68349,-73.98518,2,150,0,29,10,0.27,348
13661,11452547,59,40.68623,-73.98956,2,300,25,29,7,0.17,349
20020,17177726,111,40.68361,-73.98671,2,185,0,29,13,0.55,355
8365,6863691,111,40.68338,-73.98657,2,250,34,29,18,0.36,355
11319,9370896,111,40.68503,-73.93809,2,140,143,29,13,0.3,350
4002,2865117,111,40.66977,-73.98305,2,155,337,29,6,0.09,23
3263,2115611,111,40.65022,-73.97247,2,82,352,29,17,0.26,93
27078,22436287,66,40.68299,-73.96258,2,108,241,29,6,0.28,0
27032,22403335,66,40.68933,-73.96879,2,149,266,29,24,1.1,154
13801,11591798,175,40.67169,-73.94612,2,110,328,29,150,3.32,0
32201,27833243,0,40.70797,-74.0055,2,200,0,29,1,0.11,219
29719,25189853,0,40.70803,-74.00502,2,164,0,29,2,0.16,309
30804,26450817,0,40.70376,-74.00833,2,155,4,29,3,0.22,253
29301,24752747,0,40.70518,-74.00994,2,147,8,29,2,0.15,173
29105,24537860,0,40.70563,-74.0078,2,167,9,29,3,0.18,340
28508,23874025,0,40.70791,-74.00545,2,142,14,29,3,0.29,217
32477,28105301,0,40.70619,-74.0064,2,160,15,29,1,0.15,260
29103,24537187,0,40.70561,-74.0086,2,145,30,29,4,0.27,342
29710,25184439,0,40.70375,-74.00807,2,185,42,29,2,0.15,351
28513,23876337,0,40.70831,-74.00619,2,159,57,29,2,0.14,365
31855,27526619,0,40.70514,-74.00914,2,159,91,29,1,0.27,292
28510,23874777,0,40.70852,-74.0062,2,162,364,29,1,0.16,353
7032,5628539,43,40.74197,-73.98373,2,209,2,29,14,0.25,1
6954,5536824,43,40.74294,-73.98499,2,200,12,29,9,0.16,365
5034,3902156,165,40.69098,-73.97989,2,182,29,29,8,0.26,337
1411,680998,65,40.80829,-73.9426,2,125,102,29,15,0.18,234
26445,22107514,74,40.661,-73.9598,2,85,349,29,11,0.52,32
30805,26450823,12,40.70506,-74.0079,2,154,4,29,2,0.14,0
32441,28075473,12,40.75522,-73.96444,2,204,9,29,1,0.19,340
32964,28603871,12,40.74716,-73.98454,2,217,14,29,1,0.16,280
29085,24520558,12,40.70533,-74.00923,2,142,15,29,1,0.06,260
32145,27782635,12,40.70628,-74.00654,2,200,29,29,1,0.34,346
28324,23702442,12,40.70753,-74.00514,2,190,31,29,1,0.05,35
6244,4796070,12,40.74439,-73.98329,2,275,32,29,39,0.66,334
1626,785166,12,40.71818,-73.98206,2,220,57,29,1,0.01,278
2340,1302684,12,40.84346,-73.94471,2,110,87,29,11,0.14,239
16000,13544302,12,40.74564,-73.98174,2,250,110,29,1,0.03,58
28332,23713405,12,40.70805,-74.00581,2,192,115,29,2,0.1,351
12489,10016832,12,40.74537,-73.97652,2,150,191,29,1,0.05,155
32972,28607874,12,40.74584,-73.98474,2,202,206,29,1,0.53,332
13798,11590055,12,40.7455,-73.98112,2,215,211,29,2,0.05,179
12340,9937558,12,40.76625,-73.97886,2,215,219,29,4,0.1,153
13797,11589895,12,40.74596,-73.98195,2,110,238,29,5,0.15,159
17141,14365130,12,40.74439,-73.98112,2,109,241,29,5,0.13,62
12341,9937667,12,40.76542,-73.97844,2,249,246,29,5,0.11,162
17368,14653800,12,40.76552,-73.97661,2,199,275,29,2,0.06,0
15546,13274918,12,40.74569,-73.98192,2,150,276,29,2,0.06,179
12694,10123090,12,40.76372,-73.97692,2,500,277,29,5,0.11,88
15759,13415100,12,40.74439,-73.98125,2,185,286,29,1,0.03,100
20883,18160364,12,40.7847,-73.98196,2,136,309,29,1,0.04,27
12485,10016124,12,40.74908,-73.98095,2,170,327,29,1,0.02,179
31671,27368144,146,40.74812,-73.98602,2,215,84,29,1,1.0,246
31678,27369599,146,40.74416,-73.9727,2,175,85,29,8,0.68,0
32522,28136160,146,40.75819,-73.99347,2,150,126,29,4,0.3,291
12493,10017170,146,40.74676,-73.97682,2,150,186,29,4,0.11,154
12474,10011850,146,40.74963,-73.98098,2,110,221,29,5,0.14,123
12261,9898107,146,40.74636,-73.9783,2,150,226,29,1,0.02,179
19466,16525573,146,40.74506,-73.98202,2,99,269,29,4,0.17,356
14301,12172457,146,40.74545,-73.98113,2,150,294,29,1,0.08,170
12495,10017458,146,40.74495,-73.97627,2,150,307,29,4,0.1,163
14594,12495831,146,40.75914,-73.96591,2,190,332,29,56,1.31,0
12343,9938208,49,40.74909,-73.98253,2,110,233,29,1,0.02,167
16974,14182564,136,40.74737,-73.97407,2,79,27,29,4,0.27,0
25302,21548054,114,40.72834,-73.97907,2,309,211,30,2,0.67,179
16501,13857312,114,40.729,-73.98098,2,125,306,30,6,0.2,0
22955,19848373,107,40.75829,-73.91298,2,200,84,30,11,0.4,228
1785,843003,107,40.75665,-73.92015,2,250,89,30,16,0.19,211
28448,23820465,107,40.75941,-73.92498,2,105,108,30,31,2.09,246
23686,20417560,107,40.75818,-73.91398,2,600,172,30,1,0.04,81
9648,7871985,107,40.75793,-73.90959,2,58,280,30,7,0.14,61
29387,24845976,107,40.7645,-73.9238,2,120,306,30,5,0.27,64
17222,14466418,9,40.71109,-74.01537,2,149,1,30,2,0.05,364
1993,984721,153,40.63508,-74.03628,2,65,26,30,25,0.34,307
19718,16776959,153,40.63295,-74.03028,2,75,99,30,1,0.06,203
4346,3270009,154,40.68174,-73.93444,2,68,35,30,16,0.41,329
23428,20189290,154,40.679,-73.91078,2,68,60,30,13,0.47,365
18819,16158270,154,40.68301,-73.95305,2,76,64,30,8,0.26,352
3836,2659448,154,40.68852,-73.93588,2,90,88,30,62,1.09,335
11240,9328355,154,40.69153,-73.94263,2,72,122,30,12,0.25,191
28881,24283298,154,40.68988,-73.95826,2,130,143,30,7,0.37,338
5357,4183801,154,40.68454,-73.93178,2,120,167,30,131,2.11,1
3323,2154075,154,40.6864,-73.94529,2,112,219,30,316,4.5,0
13431,11114607,154,40.68652,-73.93506,2,98,258,30,14,0.31,52
24947,21309659,154,40.68368,-73.93796,2,92,301,30,21,0.82,2
6507,4986843,154,40.68301,-73.93738,2,120,323,30,3,0.18,49
7812,6424961,154,40.6833,-73.95162,2,86,347,30,11,0.31,227
27907,23288667,130,40.60859,-73.99331,2,200,186,30,19,0.9,179
3594,2381302,130,40.61518,-73.98874,2,76,229,30,28,0.41,327
6164,4760107,59,40.68902,-73.98632,2,140,0,30,9,0.17,334
7097,5705775,59,40.68897,-73.98634,2,181,11,30,4,0.07,365
15717,13392858,59,40.68724,-73.98497,2,132,16,30,8,0.34,336
11887,9725508,59,40.68788,-73.98551,2,136,20,30,12,0.29,238
5944,4629870,59,40.68851,-73.98655,2,130,57,30,3,0.06,333
4823,3728837,111,40.72533,-73.94204,2,129,0,30,6,0.11,0
3632,2435408,111,40.72669,-73.9419,2,129,0,30,10,0.16,0
3653,2458656,111,40.72708,-73.94171,2,149,0,30,1,0.05,1
7037,5638917,111,40.72751,-73.94078,2,129,0,30,6,0.11,245
4719,3636967,111,40.72705,-73.94033,2,159,0,30,3,0.07,302
29062,24493475,111,40.61266,-73.98677,2,99,0,30,7,0.37,312
3048,1979076,111,40.72539,-73.94074,2,149,0,30,7,0.1,325
3464,2254851,111,40.72599,-73.94172,2,149,0,30,4,0.08,335
3488,2267692,111,40.7272,-73.94176,2,149,0,30,2,0.03,340
3972,2824329,111,40.7254,-73.94136,2,129,0,30,4,0.06,345
2622,1613110,111,40.7257,-73.94181,2,129,0,30,9,0.12,347
10888,9025565,111,40.72614,-73.94007,2,159,0,30,6,0.14,349
6238,4794512,111,40.72545,-73.94039,2,149,0,30,2,0.05,350
7098,5706202,111,40.72573,-73.94071,2,149,0,30,2,0.08,350
3251,2107883,111,40.72587,-73.94138,2,159,0,30,6,0.15,351
2130,1100421,111,40.68754,-73.99284,2,195,0,30,39,0.49,353
4107,2995459,111,40.72525,-73.9418,2,159,0,30,6,0.11,356
7130,5737759,111,40.7254,-73.94051,2,129,0,30,2,0.15,363
8680,7092505,111,40.72568,-73.94142,2,129,0,30,4,0.08,363
3253,2108178,111,40.72546,-73.94136,2,129,0,30,6,0.09,365
14481,12359146,111,40.68075,-73.91099,2,140,1,30,38,0.96,358
2082,1056256,111,40.67881,-73.99379,2,1395,1,30,56,0.7,365
28387,23760365,111,40.68271,-73.95141,2,99,3,30,1,0.23,362
21086,18358470,111,40.72564,-73.93989,2,199,8,30,3,0.19,317
7212,5834668,111,40.72704,-73.94007,2,149,8,30,9,0.17,365
29651,25125914,111,40.68432,-73.96026,2,215,9,30,2,0.11,365
9193,7556153,111,40.68896,-73.97737,2,136,10,30,9,0.22,352
25694,21762095,111,40.71501,-73.95125,2,100,12,30,6,0.32,353
2536,1486099,111,40.72267,-73.94362,2,149,14,30,11,0.15,351
33391,29025649,111,40.63902,-74.01837,2,100,15,30,5,0.43,95
9622,7856749,111,40.68782,-73.98514,2,136,15,30,9,0.25,322
2926,1896296,111,40.72749,-73.94201,2,149,15,30,7,0.1,338
10358,8530517,111,40.66406,-73.9949,2,189,16,30,3,0.32,350
2666,1656254,111,40.72531,-73.94222,2,149,16,30,10,0.14,365
21189,18459547,111,40.70369,-73.98306,2,186,17,30,1,0.17,61
3183,2071464,111,40.6863,-73.98572,2,400,18,30,34,0.47,341
2755,1745430,111,40.72569,-73.94054,2,159,18,30,7,0.11,365
31050,26749730,111,40.70945,-73.95843,2,138,23,30,32,2.06,0
5909,4614091,111,40.6642,-73.99322,2,189,25,30,5,0.08,356
11218,9300556,111,40.67578,-73.91897,2,94,25,30,4,0.09,364
19702,16756678,111,40.69455,-73.91118,2,197,26,30,1,0.05,209
18790,16140940,111,40.67549,-73.96598,2,174,28,30,7,0.22,186
34747,30104723,111,40.70689,-73.94996,2,95,29,30,3,0.32,338
28643,24018753,111,40.67617,-73.96636,2,174,30,30,2,0.13,197
27710,23059611,111,40.70312,-73.98416,2,130,30,30,4,0.23,358
2744,1734724,111,40.72076,-73.95614,2,180,31,30,183,2.45,95
21078,18354627,111,40.68384,-73.94388,2,170,31,30,1,0.04,358
13977,11801800,111,40.67386,-73.95271,2,165,32,30,3,0.08,338
4327,3249726,111,40.66592,-73.99434,2,174,33,30,1,0.08,339
4612,3551778,111,40.66308,-73.98309,2,110,38,30,4,0.07,0
17950,15268654,111,40.68255,-73.9899,2,400,38,30,120,3.13,308
19344,16428954,111,40.72282,-73.94174,2,179,38,30,37,1.15,357
26885,22322740,111,40.62152,-74.00081,2,160,39,30,11,0.52,333
5811,4541102,111,40.65262,-73.94211,2,109,43,30,27,0.48,216
4762,3670659,111,40.68337,-73.95819,2,189,43,30,11,0.18,355
2034,1018529,111,40.72031,-73.9483,2,252,43,30,73,0.91,363
4376,3297016,111,40.67045,-73.95716,2,160,46,30,38,0.61,334
27232,22569493,111,40.67589,-73.94223,2,180,51,30,55,2.38,360
1456,705997,111,40.66084,-73.99328,2,100,53,30,22,0.42,0
10547,8713401,111,40.58176,-73.96264,2,110,53,30,8,0.19,320
9195,7556669,111,40.68857,-73.98668,2,132,54,30,9,0.17,336
13471,11164714,111,40.71617,-73.95379,2,300,55,30,64,1.45,285
18419,15787042,111,40.67143,-73.92971,2,83,57,30,8,0.21,339
15091,13000483,111,40.67968,-73.9595,2,155,64,30,132,3.11,0
26188,21983362,111,40.67288,-73.95444,2,115,65,30,6,0.29,166
22773,19731225,111,40.6815,-73.98028,2,260,66,30,51,1.81,338
34568,29990168,111,40.68633,-73.91413,2,85,71,30,4,0.34,342
16367,13753375,111,40.70938,-73.95435,2,150,75,30,199,4.86,287
14886,12827964,111,40.6637,-73.97909,2,110,82,30,15,0.36,356
2266,1217670,111,40.70653,-73.9462,2,84,88,30,46,0.58,220
2102,1073780,111,40.6803,-73.96059,2,149,115,30,21,0.38,226
3347,2177004,111,40.71364,-73.96427,2,130,116,30,9,0.22,156
17983,15308451,111,40.67317,-73.98636,2,105,125,30,7,0.2,316
2492,1444924,111,40.67947,-73.99709,2,100,136,30,4,0.05,167
11680,9591913,111,40.68275,-73.96705,2,99,140,30,13,0.27,244
7598,6261890,111,40.71234,-73.94085,2,100,142,30,65,1.18,354
9157,7516218,111,40.70146,-73.98188,2,225,146,30,26,0.5,290
27854,23221581,111,40.64279,-74.00515,2,70,147,30,12,0.57,136
32461,28089652,111,40.71227,-73.957,2,122,172,30,12,1.03,10
29289,24736254,111,40.69103,-73.9288,2,100,180,30,2,0.1,111
33471,29097472,111,40.71705,-73.96545,2,285,186,30,2,0.25,138
18405,15781324,111,40.67821,-73.96588,2,125,188,30,7,0.22,37
24362,20927532,111,40.68227,-73.99948,2,150,200,30,5,0.3,195
15765,13417071,111,40.68444,-73.9287,2,98,201,30,20,0.51,142
8483,6955782,111,40.68564,-73.98408,2,105,203,30,50,0.96,37
15349,13155269,111,40.66954,-73.98226,2,150,203,30,43,1.0,154
8006,6594861,111,40.6746,-73.97901,2,275,207,30,12,0.23,158
6713,5242156,111,40.66309,-73.98497,2,180,208,30,85,1.57,305
6224,4786675,111,40.71975,-73.96285,2,145,209,30,17,0.35,86
27357,22697211,111,40.68864,-73.99896,2,100,210,30,8,0.4,218
5240,4088506,111,40.71381,-73.96065,2,120,210,30,45,0.71,233
29717,25188424,111,40.67997,-73.95052,2,88,211,30,5,0.32,195
17469,14772701,111,40.71943,-73.94255,2,89,214,30,12,0.32,107
21809,19001879,111,40.72257,-73.94544,2,115,216,30,13,0.49,150
3038,1971239,111,40.6713,-73.94329,2,125,216,30,27,0.37,234
17868,15188621,111,40.67948,-73.96526,2,125,223,30,11,0.29,146
19015,16271447,111,40.68778,-73.98534,2,136,235,30,6,0.17,0
22682,19673076,111,40.68308,-73.9912,2,175,241,30,60,2.33,0
17509,14808499,111,40.71984,-73.94303,2,79,242,30,13,0.35,102
17552,14843464,111,40.72043,-73.94253,2,80,242,30,9,0.25,153
11580,9525925,111,40.69027,-73.97847,2,140,260,30,80,1.68,119
4391,3311834,111,40.68975,-73.9346,2,78,269,30,81,1.23,122
19554,16604023,111,40.6915,-73.92881,2,120,269,30,78,2.2,142
19540,16584878,111,40.6858,-73.99977,2,350,270,30,2,0.07,154
16463,13820083,111,40.68421,-73.96631,2,95,286,30,11,0.27,64
30068,25619146,111,40.68339,-73.9645,2,99,287,30,5,0.3,64
2746,1736064,111,40.65769,-73.96161,2,115,290,30,2,0.03,0
17507,14807716,111,40.72107,-73.943,2,109,290,30,7,0.2,169
2096,1069287,111,40.71273,-73.94399,2,83,294,30,16,0.2,0
13944,11753792,111,40.6954,-73.96705,2,200,298,30,1,0.06,159
10536,8702690,111,40.66815,-73.95924,2,121,309,30,1,0.02,68
24236,20821762,111,40.72917,-73.95131,2,145,310,30,46,1.75,71
20371,17574134,111,40.67595,-73.94132,2,300,310,30,10,0.31,165
30105,25680422,111,40.7157,-73.95353,2,200,315,30,7,0.43,169
18301,15663543,111,40.67741,-73.95386,2,160,325,30,2,0.07,0
15464,13221331,111,40.69707,-73.99632,2,110,325,30,5,0.12,9
20827,18087564,111,40.73542,-73.9562,2,120,325,30,19,0.61,23
28116,23520803,111,40.68084,-73.98964,2,130,327,30,12,0.89,122
19380,16454703,111,40.61444,-74.02974,2,78,329,30,89,2.55,156
7562,6227680,111,40.65336,-73.94345,2,120,334,30,25,0.45,62
13800,11591364,111,40.71826,-73.95795,2,95,343,30,13,0.29,3
35008,30292232,111,40.72447,-73.94458,2,70,344,30,2,0.18,0
9415,7717598,111,40.67982,-73.91347,2,35,352,30,64,1.22,51
32445,28076544,160,40.69694,-73.97493,2,145,245,30,1,0.07,177
17864,15180279,55,40.69951,-73.91641,2,113,0,30,6,0.15,365
2215,1166398,55,40.69814,-73.92996,2,99,26,30,13,0.23,217
17617,14917475,55,40.68312,-73.9086,2,80,179,30,46,1.18,351
9937,8151183,55,40.69867,-73.91134,2,120,201,30,52,1.16,286
28093,23489726,55,40.68663,-73.91538,2,84,210,30,7,0.33,308
26317,22049875,55,40.70429,-73.91688,2,90,326,30,99,4.11,32
5143,3987599,55,40.6876,-73.9167,2,93,330,30,24,0.38,160
35164,30387425,67,40.73846,-73.99769,2,202,0,30,1,0.13,41
15238,13093161,67,40.74641,-74.00401,2,289,0,30,2,0.07,365
